"SourceFile","RangeStartDate","RangeEndDate","AwardDate","AwardNoticeDate","TenderCaseNo","TenderName","TenderOrgName","TenderOrgAddr","ContactPerson","TenderTel","ProcurementType","ProcurementAttr","TenderAwardWay","TenderAwardPrice","BidderSuppName","BidderSuppAddr","NotObtainSuppName"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/09","1130708Y","心臟內科19項醫材單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","邱幼華","(02)28757244分機","公開招標","財物類","最低標","79603685","博而美國際股份有限公司 (TBMS INTERNATIONAL CORPORATION)","114臺北市內湖區民權東路6段15巷39號4樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/16","1130645K","沖洗系統等7項單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","陳宛儒","(02)55692121分機7245","公開招標","財物類","最低標","18816000","集康國際股份有限公司 (Bestchain Healthtaiwan Co., Ltd.)","235新北市中和區中正路880號17樓之1","協珅有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/09","113214B","114年度資料浮標系統及錨繫設備更新維護","交通部中央氣象署","100臺北市中正區公園路64號","麥如俊","(02)23491449分機","公開招標","財物類","最低標","27423000","財團法人成大研究發展基金會","701臺南市東區大學路1號",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/13","1130335K","脊椎系統等9項單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","陳宛儒","(02)55692121分機7245","公開招標","財物類","最低標","5042880","成悅生技有限公司","106臺北市大安區信義路4段6號17樓之3",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/10","113LC0097G","電聯車用空氣簧組立640ST","國營臺灣鐵路股份有限公司","100臺北市中正區北平西路3號","李禹軍","(02)23815226分機2654","限制性招標(未經公開評選或公開徵求)","財物類","最低標","39322080","台灣車輛股份有限公司 (Taiwan Rolling Stock Co., Ltd.)","303新竹縣湖口鄉新興路458號","中台橡膠工業股份有限公司 (CHUNG TAI RUBBER GOODS MFG. CO., LTD.)"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/08","13IF02","尾氣低溫型還原觸媒","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","闕小姐","(02)87258331分機","公開招標","財物類","最低標","9540413","HongKong Highfly International Co. Limited","999其他Rm 413, 4/F Lucky CTR 165-171 Wan Chai Rd Wan Chai, HK","SIMOSA INTERNATIONAL CO., LTD."
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/08","1130705J","電動腔鏡直線型切割吻合器等3項單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","范碧珠","(02)28757250分機","公開招標","財物類","最低標","64184800","安美得生醫股份有限公司","248新北市五股區五權七路14號之1",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/09","1130676Q","超微細導管等3項二年單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","林家豪","(02)28712121分機67735","公開招標","財物類","最低標","37180800","六霖企業有限公司","100臺北市中正區杭州南路1段19號10樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/14","113P-49","影像導管等5項二年期單價開口契約","臺中榮民總醫院","407臺中市西屯區臺灣大道四段1650號","項玫茹","(04)23592525分機2815","公開招標","財物類","最低標","38668590","台灣雅培醫療器材有限公司","114臺北市內湖區瑞光路407號5樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/15","114FC001","移動型抽氣式傅立葉轉換紅外光譜儀","國家環境研究院","320桃園市中壢區民族路3段260號","蔡宛君","(03)4915818分機74113","公開招標","財物類","最低標","4882500","碩傑企業股份有限公司","242新北市新莊區五權一路13號4樓之4","利泓科技股份有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/08","114TC012Q","護理部行動護理車之電腦設備汰換","臺北榮民總醫院","112臺北市北投區石牌路2段201號","林家豪","(02)28712121分機67735","公開招標","財物類","最低標","15154400","雅訊科技有限公司","237新北市三峽區國際一街25之1號3樓","彙典科技有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/08","113LC0092B","TEMU1000型蓄電池充電器(110V)等12項用料","國營臺灣鐵路股份有限公司","100臺北市中正區北平西路3號","許豪陞","(02)23815226分機3702","限制性招標(未經公開評選或公開徵求)","財物類","最低標","21000000","亞力電機股份有限公司 (ALLIS ELECTRIC CO., LTD.)","115臺北市南港區三重路19-11號12樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/08","I8I13R060","DRESSER RAND壓縮機專用配件","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","林萃慧","(02)87258318分機","限制性招標(未經公開評選或公開徵求)","財物類","最低標","27900000","愷成企業股份有限公司","106臺北市大安區忠孝東路4段312號11樓之4",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/15","1130741Y","心臟內科8項醫材單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","邱幼華","(02)28757244分機","公開招標","財物類","最低標","138160868","向鈊企業有限公司","231新北市新店區民權路132號6樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/07","2025/01/16","1130556K","異體骨粉等5項單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","陳宛儒","(02)55692121分機7245","公開招標","財物類","最低標","20400000","互裕股份有限公司","104臺北市中山區敬業一路192號4樓","協珅有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/08","2025/02/03","YM13N520","銩光外科雷射系統光纖及配件(附儀器)，單價合約","國立臺灣大學醫學院附設醫院雲林分院","640雲林縣斗六市雲林路二段579號","施姿君","(05)5323911分機560153","選擇性招標(個案)","財物類","最低標","21000000","啓動力股份有限公司 (TAIWAN LASER CO., LTD.)","710臺南市永康區甲頂里正新街58號4樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/08","2025/01/09","Q6I13B105","第三汽油加氫脫硫工場E-8010 TP321無縫不鏽鋼換熱管","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","董冠彣","(02)87258316分機","公開招標","財物類","最低標","66496815","尚耀企業有限公司","807高雄市三民區安宜里自立一路468號","聯鴻不鏽鋼有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/08","2025/01/09","D113038","2025年西文期刊乙批","國立陽明交通大學","30001新竹市東區大學路1001號","張馥薇","(03)5712121分機52109","公開招標","財物類","最低標","28260670","百合圖書有限公司","106臺北市大安區羅斯福路3段125號4樓之3","EBSCO International, Inc."
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/09","2025/01/10","0081300090","限流熔絲座一批","台灣電力股份有限公司","100臺北市中正區羅斯福路3段242號8樓","徐聖智","(02)23667548分機","選擇性招標(建立合格廠商名單後續邀標)","財物類","最低標","19257987","傑克電機股份有限公司","327桃園市新屋區清華里15鄰新文路787號","台灣翔登股份有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/09","2025/01/10","I8I133067","Remosa HCV-1003&HCV-1004 滑閥","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","唐維妮","(02)87258304分機","限制性招標(未經公開評選或公開徵求)","財物類","最低標","86183000","興慶貿易股份有限公司","700臺南市中西區南美里中正路35號",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/09","2025/01/10","113LC0070K","EMU3000型用集電弓總成30ST","國營臺灣鐵路股份有限公司","100臺北市中正區北平西路3號","高小姐/曾先生","(02)23815226分機3562/2762","限制性招標(未經公開評選或公開徵求)","財物類","最低標","42502320","德隆貿易有限公司","105臺北市松山區南京東路4段53巷8弄11號1樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/09","2025/01/10","Q6I13A175","二氫E-2204-2板式空氣預熱器(採購帶安裝)","台灣中油股份有限公司","811高雄市楠梓區左楠路2號","陳先生","(07)5824141分機3406","公開招標","財物類","最低標","19100000","淨力股份有限公司","806高雄市前鎮區復興四路12號6樓之9",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/10","2025/02/04","113216D","114年度資料浮標殼體及其相關設備採購","交通部中央氣象署","100臺北市中正區公園路64號","許家誠","(02)23491449分機","公開招標","財物類","最低標","9010000","財團法人成大研究發展基金會","701臺南市東區大學路1號",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/10","2025/01/22","1131205P0053a114","114年度視聽資料採購案","臺北市政府工務局","110臺北市信義區市府路1號南區3樓","洪振雄","(02)27208889分機1128","公開招標","財物類","最低標","9916500","啟志藝潮文化有限公司","701臺南市東區東成街142巷119號2樓","宇勗企業有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/10","2025/01/15","1130930P0045a114","114年度消石灰(氫氧化鈣)採購","臺北市政府工務局","110臺北市信義區市府路1號南區3樓","王婷","(02)27208889分機1129","公開招標","財物類","最低標","26421920","坤助工廠企業股份有限公司","333桃園市龜山區兔坑里茶專路68號","華立企業股份有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/10","2025/01/13","UM131830","113-116年總分院德瑞佛栓塞裝置開口合約招標案","國立臺灣大學醫學院附設醫院","100臺北市中正區中山南路7號","陳玲玲","(02)23562039分機","選擇性招標(個案)","財物類","最低標","37684800","松岩科技有限公司","105臺北市松山區光復北路95號5樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/10","2025/01/13","C1213B070","預硫化劑(ISOTANK裝運)Dimethyl Disulfide 等一批","台灣中油股份有限公司","811高雄市楠梓區左楠路2號","洪前福","(07)5824141分機3398","公開招標","財物類","最低標","14640098","汎鉑貿易有限公司","807高雄市三民區歸綏街143號1樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/10","2025/01/14","11401","114年小港分局錄影監視系統維運案","高雄市政府警察局小港分局","812高雄市小港區小港路20號","翁煌淵","(07)8020237分機","公開招標","財物類","最低標","3150000","北歐綠能有限公司","700臺南市中西區民生路1段167號3樓","鉅暉股份有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/10","2025/01/15","1130902P0041a114","114年度消石灰(氫氧化鈣)","臺北市政府工務局","110臺北市信義區市府路1號南區3樓","王婷","(02)27208889分機1129","公開招標","財物類","最低標","10226302","頂烽企業股份有限公司","30002新竹市香山區中華路6段67巷3弄1號","珙榮石灰工廠股份有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/10","2025/01/14","1130618P0031a114","114年度化學消防車3輛採購案","臺北市政府工務局","110臺北市信義區市府路1號南區3樓","盧泓文","(02)27208889分機1114","公開招標","財物類","最有利標","36000000","宜鋒股份有限公司","239新北市鶯歌區中正三路194巷33號","力中國際有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/10","2025/01/17","1131223P0055a114","114年度車輛維修保養（第一區）","臺北市政府工務局","110臺北市信義區市府路1號南區3樓","沈春芩","(02)27208889分機1113","公開招標","財物類","最低標","17530500","信閤企業有限公司","242新北市新莊區環漢路3段531號","明煌企業有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/13","2025/01/21","UM131810","113-116年總分院影像醫學部醫材8項開口合約招標案","國立臺灣大學醫學院附設醫院","100臺北市中正區中山南路7號","朱庭誼","(02)23562058分機","選擇性招標(個案)","財物類","最低標","15571344","現代儀器股份有限公司","221新北市汐止區新台五路1段97號22樓","博而美國際股份有限公司 (TBMS INTERNATIONAL CORPORATION)"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/13","2025/01/14","0081300063","跨單位(事業部)集中採購油漆及漆刷用品一批","台灣電力股份有限公司","100臺北市中正區羅斯福路3段242號8樓","宋曜安","(02)23667390分機","公開招標","財物類","最低標","12059956","新美華造漆廠股份有限公司 (HSIN MEI HUA PAINT FACTORY CO .,LTD.)","334桃園市八德區聯華街39號1樓","樂泰工業股份有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/13","2025/01/14","Q6J12A112","大林廠第二氫氣工場F-2201/C-2201AB/C-2202AB控制系統更新(採購帶安裝)","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","蘇元辰","(02)87258303分機","公開招標","財物類","最低標","20224050","翌鼎科技工程股份有限公司","708臺南市安平區建平路715號2樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/13","2025/01/16","SRPO-1140012","TPS 14A光束線偏折鏡鏡箱系統","財團法人國家同步輻射研究中心","30001新竹市東區新安路101號","李偉婷","(03)5780281分機8407","公開招標","財物類","最低標","6912290","TOYAMA CO, LTD","999其他3816-1, Kishi, Yamakita-machi, Ashigarakami-gun, Kanagawa 258-0112 JAPAN","JJ X-Ray A/S"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/13","2025/01/14","I8I133004","氫氣吸附槽(含現場拆裝)","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","蘇元辰","(02)87258303分機","公開招標","財物類","最低標","49938000","萬機鋼鉄工業股份有限公司","824高雄市燕巢區角宿里安新路360號","台欣工業股份有限公司 (TAI-SHING ENGINEERING AND CONSTRUCTION CO., LTD.)"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/02/03","1130293K","單側人工膝關節置換組-股骨組件等12項單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","陳宛儒","(02)55692121分機7245","公開招標","財物類","最低標","6723000","開立醫療器材股份有限公司","100臺北市中正區和平西路1段100號14樓之3",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/02/03","1130729A","核醫部診斷用藥等10項2年單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","李珮溪","(02)28712121分機67745","公開招標","財物類","最低標","6495850","昶洋貿易股份有限公司","106臺北市大安區光復南路568號11樓","泰歷藥品儀器股份有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/01/15","M11338W","血糖機試紙等兩項三年單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","吳蘊華","(02)28757848分機","公開招標","財物類","最低標","10869552","華廣生技股份有限公司","402臺中市南區大慶街二段100號",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/01/15","C1213D041","P.V.C.絕緣電線等","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","張凱婷","(02)87258346分機","公開招標","財物類","最低標","18143672","億泰電線電纜股份有限公司 (Evertop  Wire  Cable  Corporation)","100臺北市中正區仁愛路二段91巷1號1樓","雅光精密有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/01/15","1091300045","鐵配件等一批","台灣電力股份有限公司","100臺北市中正區台北市羅斯福路三段242號","公用帳號","(02)23667483分機","選擇性招標(建立合格廠商名單後續邀標)","財物類","最低標","48155393","得恩機電工業股份有限公司","824高雄市燕巢區安北路132號","立陽股份有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/01/20","113J-R1","手術眼鏡暨導航系統租賃三年期單價開口契約（含提供儀器、手術器械、耗材及維修保養）採購案","臺中榮民總醫院","407臺中市西屯區臺灣大道四段1650號","項玫茹","(04)23592525分機2815","公開招標","財物類","最低標","10530000","台灣骨王生技股份有限公司","428臺中市大雅區中部科學園區科雅路41號2樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/01/20","WR-113-0201-0077","龍潭淨水場增設備用電力設備採購","台灣自來水股份有限公司第二區管理處","324桃園市平鎮區水廠路150號","黃韻儒","(03)4643131分機791","公開招標","財物類","最低標","15600000","新紋股份有限公司","320桃園市中壢區芝芭里聖德路一段420號1樓","復華機電顧問股份有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/01/15","A1130424IMC043E","北部飛航服務園區不斷電設備汰換案","交通部民用航空局飛航服務總臺","105臺北市松山區濱江街362號","范姜英揆","(03)3841386分機","公開招標","財物類","最有利標","33600000","盈正豫順電子股份有限公司 (ABLEREX ELECTRONICS CO., LTD.)","231新北市新店區寶高路7巷3號1樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/01/15","1130678Q","矽質內廔管導管等7項二年單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","林家豪","(02)28712121分機67735","公開招標","財物類","最低標","33673554","世新儀器有限公司","104臺北市中山區松江路221巷19號",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/01/22","1130435V","無針式安全接頭單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","李成章","(02)28757848分機","公開招標","財物類","最低標","30371656","森昌有限公司","105臺北市松山區復興北路369號8樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/01/20","113P-44","冠狀動脈塗藥支架等9項二年期單價開口契約","臺中榮民總醫院","407臺中市西屯區臺灣大道四段1650號","項玫茹","(04)23592525分機2815","公開招標","財物類","最低標","21808000","台灣雅培醫療器材有限公司","114臺北市內湖區瑞光路407號5樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/01/15","M11345Y","POCT血液氣體分析系統試劑含設備3年單價開口合約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","邱幼華","(02)28757244分機","公開招標","財物類","最低標","20736000","元又興業股份有限公司","103臺北市大同區民權西路106號13樓","台灣沃芬有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/01/15","UM131490","113-116年總分院影像醫學部醫材5項單價合約招標案","國立臺灣大學醫學院附設醫院","100臺北市中正區中山南路7號","呂紹琪","(02)23123456分機262054","選擇性招標(個案)","財物類","最低標","3720000","諺璟企業有限公司","238新北市樹林區保安街2段181號7樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/14","2025/01/15","1130741Y","心臟內科8項醫材單價開口契約","臺北榮民總醫院","112臺北市北投區石牌路2段201號","邱幼華","(02)28757244分機","公開招標","財物類","最低標","13258720","壯生醫療器材股份有限公司","104臺北市中山區民生東路3段2號10、11樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/15","2025/02/06","FB24093494","114年度兒童醫院冰水主機暨周邊設備汰換節能績效保證統包案","國立臺灣大學醫學院附設醫院","100臺北市中正區中山南路7號","曹詠峰","(02)23123456分機261271","公開招標","財物類","最有利標","35639468","承研能源科技股份有限公司 (SWAT ENERGY TECHNOLOGY CO., LTD.)","114臺北市內湖區瑞光路258巷2號8樓之2",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/15","2025/01/21","113098","114年度內門觀光休閒園區動物採購案","高雄市政府觀光局","830高雄市鳳山區光復路二段132號1樓","黃于寧","(07)5215187分機527","公開招標","財物類","最低標","19990000","惠渠有限公司","114臺北市內湖區民權東路6段180巷6號8樓之25",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/15","2025/01/21","11312191","EMC1203號電聯車及物件財物採購案","國家鐵道博物館籌備處","110臺北市信義區市民大道5段50號","郭小姐、馮先生","(02)87878850分機330、213","限制性招標(未經公開評選或公開徵求)","財物類","最低標","5757068","國營臺灣鐵路股份有限公司 (State-owned Taiwan Railway Corporation, Ltd.)","100臺北市中正區黎明里003鄰北平西路3號",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/15","2025/01/16","B113243","114-115年度加水式鉛酸蓄電池採購案","海洋委員會海巡署艦隊分署","251新北市淡水區中正路一段63巷20號","林志成","(02)28053990分機362417","公開招標","財物類","最低標","4883166","鼎御興業有限公司","920屏東縣潮州鎮永春里介壽路68號1樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/15","2025/01/20","MP13021","急診檢驗室檢驗項目及試劑9項(含設備)(開口契約)","高雄榮民總醫院","813高雄市左營區大中一路386號","曾小姐","(07)3422121分機75108","公開招標","財物類","最低標","105176529","億丞儀器有限公司","701臺南市東區小東里光明街147之12號1樓","台灣沃芬有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/15","2025/01/16","I8I133024","烷化工場V-360吸附塔(含現場拆裝)","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","簡昭燕","(02)87258333分機","公開招標","財物類","最低標","15629674","鋐錕實業股份有限公司","831高雄市大寮區華東路43號","祺煜機電工程有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/15","2025/02/03","TVG114H-4","手術顯微儀等6項設備","臺中榮民總醫院","407臺中市西屯區臺灣大道四段1650號","廖君盈","(04)23592525分機2812","公開招標","財物類","最低標","1500000","辛蒂生醫股份有限公司","408臺中市南屯區精科五路3號5樓","雄鷹有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/02","2025/01/22","114-B0102","114年度「石油價格調查暨資訊服務」委辦計畫","經濟部能源署","104臺北市中山區復興北路2號13樓","楊喻翔","(02)27721370分機6215","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","5900000","優仕達資訊股份有限公司","606嘉義縣中埔鄉大義路658號2樓",""
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/02","2025/01/03","NU211311011157","114年選送本國籍國中小及高中英語及領域/科目教師海外短期進修機票、住宿及餐飲","國立臺灣師範大學","106臺北市大安區和平東路1段162號","採購組楊小姐;英語系黃先生","(02)77491959分機89782340","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","150000000","中國青年旅行社有限公司","100臺北市中正區館前路45號2樓","格緻旅行社股份有限公司"
"award_20250101.xml","2025/01/01","2025/01/15","2025/01/02","2025/01/07","1141B0G01","114~115年北區養護工程分局交通規劃評估暨設計委託技術服務工作","交通部公路局北區養護工程分局","238新北市樹林區中正路212號","沈韋易","(02)86875318分機","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","19860938","創奕工程顧問股份有限公司","100臺北市中正區羅斯福路1段24號6樓",""
