"SourceFile","RangeStartDate","RangeEndDate","AwardDate","AwardNoticeDate","TenderCaseNo","TenderName","TenderOrgName","TenderOrgAddr","ContactPerson","TenderTel","ProcurementType","ProcurementAttr","TenderAwardWay","TenderAwardPrice","BidderSuppName","BidderSuppAddr","NotObtainSuppName"
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/11","2023/01/13","A2S220188","『臺中港港區及聯外交通(含高架橋)整體規劃』委託技術服務","臺灣港務股份有限公司臺中港務分公司","435臺中市梧棲區臺灣大道十段二號","陳小姐","(04)26642621分機","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","19000000","台灣世曦工程顧問股份有限公司","114臺北市內湖區湖元里陽光街323號",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/05","2023/01/13","1112E035","不鏽鋼波狀管、不鏽鋼直管、不鏽鋼給水另件等一批","台灣自來水股份有限公司第一區管理處","205基隆市暖暖區水源路38-1號","物料課","(02)24572083分機12","公開招標","財物類","最低標","38913488","華馬行","202基隆市中正區正砂里中正路４００之２號１樓",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/12","2023/01/13","3711100509","112年中3機吸收塔設備大修工作","台灣電力股份有限公司台中發電廠","434臺中市龍井區麗水里龍昌路1號","陳立夫","(04)26302123分機2611","公開招標","勞務類","最低標","14445900","盛弘機械工程有限公司","435臺中市梧棲區草湳里自立2街434號",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/13","2023/01/16","111068","112年度52套X光檢查儀委託維護保養採購案","財政部關務署臺北關","337桃園市大園區航勤北路21號","洪達志","(03)3834161分機654","公開招標","勞務類","最低標","10560914","文承興業股份有限公司","251新北市淡水區中正東路2段29之5號22樓",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/06","2023/01/07","112AA032","廢棄物及資源循環法制建構計畫","行政院環境保護署","100臺北市中正區中華路一段83號","顧承祺;江家慧","(02)23117722分機2626;2455","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","6480000","財團法人台灣產業服務基金會","106臺北市大安區四維路198巷41號2樓之10",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/05","2023/01/10","L0211P2020Q","資訊資產及弱點管理系統建置案(含後續4年維運)","交通部臺灣鐵路管理局","100臺北市中正區北平西路3號5樓","企劃處高先生／材料處楊小姐","(02)23815226分機3850/4910","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","60607978","安碁資訊股份有限公司","110臺北市信義區忠孝東路4段563號8樓","動力安全資訊股份有限公司"
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/04","2023/01/10","B111015","112年移動式RO淨水設備維護、調度及代操作","經濟部水利署","106臺北市大安區信義路3段41-3號9樓~12樓","黃振聖","(02)37073037分機","公開招標","勞務類","最低標","22638000","創淨科技股份有限公司","302新竹縣竹北市福興路520號","友達環保科技有限公司"
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/06","2023/01/07","MEB1050022","芳香烴萃取與芳環化製程基本設計工作","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","祝小姐","(02)87258306分機","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","231930400","SULZER GTC Technology US Inc.","999其他900 Threadneedle St #800, Houston, TX 77079 USA",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/04","2023/01/05","CW109060-A-1","衛生福利部防疫中心興建工程委託規劃設計監造與歷史建築修復及再利用計畫技術服務-第1次契約變更","衛生福利部疾病管制署","100臺北市中正區林森南路六號6樓","高晨瀚/曹瀛心","(02)23959825分機3703","限制性招標(未經公開評選或公開徵求)","勞務類","最低標","111564000","劉培森建築師事務所","105臺北市松山區民生東路四段54號11樓",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/04","2023/01/09","111B010P081","112年度北分局轄區路面整修工程-委託監造技術服務","交通部高速公路局北區養護工程分局","114臺北市內湖區成功路2段193巷12號","呂奇龍","(02)27936555分機2227","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","80800000","世合工程技術顧問股份有限公司","30001新竹市東區東勢街78號1樓",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/10","2023/01/11","MPB11171205A","112年度航港局商港區域公共基礎設施公共意外責任保險","交通部航港局","106臺北市大安區和平東路3段1巷1號","張志宇","(02)89786851分機","公開招標","勞務類","最低標","5888960","兆豐產物保險股份有限公司","100臺北市中正區武昌街1段58號",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/03","2023/01/06","112A8-2","112-113年度轄管林道等工程委託設計及監造技術服務","行政院農業委員會林務局屏東林區管理處","900屏東縣屏東市民興路39號","林孚瑞","(08)7236941分機343","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","9635525","勇霖工程顧問有限公司","701臺南市東區德高里仁和路219號2樓",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/13","2023/01/17","VAC11202","112年度醫療儀器設備集中採購","臺北榮民總醫院","112臺北市北投區石牌路2段201號","李成章","(02)28757848分機","公開招標","財物類","最低標","85600000","賀康生醫股份有限公司","500彰化縣彰化市福山里彰南路一段378巷33號1樓","承啟醫系股份有限公司"
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/11","2023/01/19","C1110723","112年度高雄市旗美地區等12區水利工程委託技術服務案","高雄市政府水利局","830高雄市鳳山區光復路二段132號","市區排水二科-陳瑞韓","(07)7995678分機2141","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","16474260","建陞工程技術顧問有限公司","802高雄市苓雅區林森二路150巷16之2號",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/11","2023/01/17","112AA022","112年度公害污染陳情雲端聯網管理系統數據資料庫運用計畫","行政院環境保護署","100臺北市中正區中華路一段83號","許涵婷;劉美玲","(04)22521718分機58709","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","5866000","振興發科技有限公司","100臺北市中正區中華路2段413號、415號2樓",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/07","2023/02/01","2551100058","大甲溪發電廠(青山、天輪#5機、馬鞍)高壓補氣設備採購含安裝","台灣電力股份有限公司大甲溪發電廠","424臺中市和平區天輪里東關路2段89-1號","詹婉貞","(04)25941574分機6031","公開招標","財物類","最低標","23968875","栢營有限公司","333桃園市龜山區南上路350巷38號","復記工業股份有限公司"
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/11","2023/01/17","112G-010p","112年西裝、套裝及輕便服裝採購案","高雄市政府警察局","801高雄市前金區中正四路260號","徐佳煌","(07)2827056分機","公開招標","財物類","最低標","9109800","佑喜企業有限公司","235新北市中和區立德街193號5樓",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/06","2023/02/07","11IF02","112-114年度重油轉化媒裂觸媒長約","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","唐維妮","(02)87258304分機","公開招標","財物類","最低標","472981140","CENTRAL UNION INTERNATIONAL INC.","999其他SUITE 310, GRIFFITH CORPORATE CENTRE, BEACHMONT, KINGSTOWN, ST.VINCENT AND THE GRENADINES.","Forland Petrochemical Technology LLC"
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/04","2023/01/05","3711100499","112年中三機空氣預熱器、脫硝設備、煙道及煙囪大修工作","台灣電力股份有限公司台中發電廠","434臺中市龍井區麗水里龍昌路1號","陳立夫","(04)26302123分機2611","公開招標","勞務類","最低標","18060000","協升機械工程有限公司","206基隆市七堵區崇孝街42巷41之2號",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/05","2023/01/06","1114103914","111-113年度教育部雲端整合平臺建置及維運案","教育部","100臺北市中正區中山南路5號","邱佳君","(02)77129083分機","公開招標","財物類","最有利標","197340000","華經科技股份有限公司","114臺北市內湖區行愛路78巷25號4樓",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/04","2023/01/11","1112B024-1","鑄鐵閥栓盒乙批","台灣自來水股份有限公司第七區管理處","833高雄市鳥松區大埤路32號","王振安","(07)7311111分機316","公開招標","財物類","最低標","19517957","首虹科技股份有限公司","743臺南市山上區明和里北勢洲30之18號","光拓工業有限公司"
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/06","2023/01/09","UR-11114","111年度「國土功能分區資訊系統」委託資訊服務案","內政部營建署城鄉發展分署","105臺北市松山區台北市八德路二段342號2樓","沈鴻煒","(02)27721350分機106","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","15400000","誠益科技股份有限公司","106臺北市大安區大安路1段249號9樓之1",""
"award_20230101.xml","2023/01/01","2023/01/15","2023/01/03","2023/01/04","AEA1104003","112年度至114年度委任會計師查核簽證、核閱及服務案","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","祝小姐","(02)87258306分機","經公開評選或公開徵求之限制性招標","勞務類","準用最有利標","99372000","安侯建業聯合會計師事務所","110臺北市信義區信義路5段7號68樓","安永聯合會計師事務所"
