"SourceFile","RangeStartDate","RangeEndDate","AwardDate","AwardNoticeDate","TenderCaseNo","TenderName","TenderOrgName","TenderOrgAddr","ContactPerson","TenderTel","ProcurementType","ProcurementAttr","TenderAwardWay","TenderAwardPrice","BidderSuppName","BidderSuppAddr","NotObtainSuppName"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/03","2020/01/07","108A412","東亞與台灣空氣品質變異分析及衛星遙測資訊前瞻應用","行政院環境保護署","100臺北市中正區中華路一段83號","黃柏瑜 許惠琮","(02)23712121分機6108 2456","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","8050000","國立中央大學","320桃園市中壢區中大路300號",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/03","2020/01/09","W108030","109、110年度替代役役男制服、帽子開口契約採購案","內政部役政署","540南投縣南投市中興新村光明路21號","許碧燕","(049)2394908分機","公開招標","財物類","最低標","11487000","台長衣品有限公司","655雲林縣元長鄉長南村元中路10之1號",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/03","2020/01/13","6930800049","蘆竹風力發電站#3~#5風機維修道路及電纜管排緊急搶修財物採購帶安裝","台灣電力股份有限公司再生能源處","435臺中市梧棲區頂寮里大智路2段332號","徐建智","(04)26580151分機3422","限制性招標(未經公開評選或公開徵求)","財物類","最低標","16794750","中興電工機械股份有限公司","235新北市中和區中正路801號3樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/06","2020/01/15","109-A0207","109年度「能源服務平台與設備維護」","經濟部能源局","104臺北市中山區復興北路2號13樓","黃俊達","(02)27721370分機680","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","10720000","宏碁資訊服務股份有限公司","106臺北市大安區信義路4段6號9樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/06","2020/01/15","108-1-00032","臺灣桃園國際機場第三航站區土方及基礎工程第1次契約變更","桃園國際機場股份有限公司","337桃園市大園區航站南路9號","嚴小姐","(03)2733663分機","限制性招標(未經公開評選或公開徵求)","工程類","最低標","295000000","中華工程股份有限公司","105臺北市松山區新聚里東興路12號6樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/06","2020/01/08","0080800087","161kV串聯電抗器","台灣電力股份有限公司","100臺北市中正區羅斯福路3段242號8樓","洪毓聆","(02)23666796分機","選擇性招標(建立合格廠商名單後續邀標)","財物類","最低標","118048350","士林電機廠股份有限公司","111臺北市士林區忠誠里19鄰中山北路6段88號16樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/06","2020/01/07","108111401","108-110年度屏東縣水土保持工程委託設計監造(A)","行政院農業委員會水土保持局臺南分局","701臺南市東區台南市林森路一段316號","林妍琇","(06)2684367分機4203","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","15960000","宇真工程顧問有限公司","711臺南市歸仁區南保里民權八街59號3樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/06","2020/01/07","108A442","推動室內空氣品質自主管理示範及維護管理計畫","行政院環境保護署","100臺北市中正區中華路一段83號","王偉政 許惠琮","(02)23712121分機6504 2456","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","11720000","明志科技大學","243新北市泰山區工專路84號",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/06","2020/01/07","LEA0760007","永安廠至楠梓配氣站24吋備援管線鋪設可行性評估工作","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","蘇元辰","(02)87258303分機","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","28200000","萬鼎工程服務股份有限公司","111臺北市士林區中山北路6段89號10樓","艾奕康工程顧問股份有限公司"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/06","2020/01/09","10906SA026","109年度中區等樹木修剪維護及緊急搶修工作（開口契約）","高雄市政府工務局養護工程處","802高雄市苓雅區四維三路2號5樓","四維養護工程隊陳宥臣","(07)3421418分機1201","公開招標","勞務類","最低標","4920000","泳金企業有限公司","807高雄市三民區建興路20號","柏森園藝有限公司"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/06","2020/01/13","109e700032","虎尾園區景觀及清潔維護工作(109年度)","科技部中部科學工業園區管理局","407臺中市西屯區中科路2號","趙庭佑(規範)/陳家榮(招標)","(04)25658588分機7636/6925","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","11332431","友信造園社","510彰化縣員林市振興里山腳路二段589巷272號","淼森工程有限公司"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/06","2020/01/13","109e700052","中興園區景觀及清潔維護工作(109-110年度)","科技部中部科學工業園區管理局","407臺中市西屯區中科路2號","趙庭佑(規範)/陳家榮(招標)","(04)25658588分機7636/6925","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","12600000","淼森工程有限公司","435臺中市梧棲區大村里28鄰立德街289巷11號1樓","友信造園社"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/16","B108250","第八海巡隊澎湖艦108年度歲修案","海洋委員會海巡署艦隊分署","251新北市淡水區中正路一段63巷20號","王光德","(02)28053990分機362416","公開招標","財物類","最低標","5900000","裕順船舶機械工程用品行(合夥)","807高雄市三民區安和里松江街426號",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/15","109C008","109年河川污染防治管理及水體改善業務推動計畫","行政院環境保護署","100臺北市中正區中華路一段83號","李文慶 許惠琮","(02)23117722分機2817 2456","公開招標","勞務類","最低標","8550000","得士派科技股份有限公司","114臺北市內湖區新明路460巷12號1樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/08","C1081052","109年全市污水下水道系統維護開口契約工程委託設計監造","高雄市政府水利局","830高雄市鳳山區光復路二段132號","污水營運科-李明憲","(07)7995678分機2202","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","4686222","萬鼎工程服務股份有限公司","111臺北市士林區中山北路6段89號10樓","聯聖工程顧問股份有限公司"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/08","320-10912","109年度聯合污水處理廠臨海廠污泥委託代清理工作","經濟部工業局","812高雄市小港區鳳北路4號","王仁宏","(07)8712620分機7609","公開招標","勞務類","最低標","8452400","弘偉環保工程股份有限公司","807高雄市三民區九如一路61號10樓","家肯環保科技有限公司"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/08","U8F07D118-1","燒鹼溶液(Sodium Hydroxide)","台灣中油股份有限公司石化事業部","832高雄市林園區五福里石化二路3號","林宥秀","(07)6413701分機8734","限制性招標(未經公開評選或公開徵求)","財物類","最低標","82740000","南鋼工業原料有限公司","830高雄市鳳山區文龍路59號2樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/08","B1081136","109年度中區污水處理廠初沉池及濃縮脫水站代操作及維護開口契約","高雄市政府水利局","830高雄市鳳山區光復路二段132號","污水營運科-彭信源","(07)5714161分機117","公開招標","勞務類","最低標","6993700","台耐企業有限公司","802高雄市苓雅區文昌路41巷12號",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/14","BM-08-1101-07","鳥嘴潭人工湖下游─送水管A-2","台灣自來水股份有限公司","404臺中市北區雙十路二段2號之1","黃敏華","(04)22244191分機791","公開招標","工程類","最低標","223500000","祐昆營造有限公司","710臺南市永康區永和街199號","國統國際股份有限公司"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/15","TVG109P-02","磁振造影系統等3項設備採購案","臺中榮民總醫院","407臺中市西屯區臺灣大道四段1650號","項玫茹","(04)23592525分機2815","公開招標","財物類","最低標","46060000","醫影股份有限公司","110臺北市信義區忠孝東路5段510號19樓之2","億陽企業有限公司"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/02/03","0080800035","桿上變壓器單相6.9kV-240/120V 10kVA不鏽鋼","台灣電力股份有限公司","100臺北市中正區羅斯福路3段242號8樓","卓祥敬","(02)23666808分機","公開招標","財物類","最低標","23100000","連距電機股份有限公司","327桃園市新屋區清華一街190號",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/09","GF2-108002","複合光纖地線及附屬器材乙批(B組)","臺灣銀行股份有限公司","100臺北市中正區武昌街一段45號","開標二科","(02)23497673分機","公開招標","財物類","最低標","9074443","LS Cable & System Ltd.","99912-17F, LS Tower, 127 LS-ro, Dongan-gu, Anyang-si, Gyeonggi-do, 14119, Korea",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/08","N1H08A025","一貫式研磨設備(採購帶安裝)","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","簡光廷","(02)87258334分機","公開招標","財物類","最低標","69500000","丹特科技有限公司","100臺北市中正區忠孝東路2段80號7樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/09","1082B15a","延性鑄鐵管100m/m、200m/m(K型第三種)等乙批","台灣自來水股份有限公司第十一區管理處","500彰化縣彰化市桃源里公園路2段1號","林彥男","(04)7245031分機790","公開招標","財物類","最低標","46674075","錦源鑄造工業股份有限公司","104臺北市中山區建國北路1段69號9樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/10","108C010P073","中分局一般勞務作業工作109年2月至110年1月-A南投B斗南C大甲D苗栗","交通部高速公路局中區養護工程分局","407臺中市西屯區臺灣大道4段5巷55號","黃筱媁工程司","(04)22529181分機2212","公開招標","勞務類","最低標","195900000","崇萱景觀營造有限公司","514彰化縣溪湖鎮湖東里向上二街13號1樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/10","3500809037","109年度核一廠除役工程DCRD/SERT評估設計系統設備拆除圖面結構體檢查工作","台灣電力股份有限公司第一核能發電廠","253新北市石門區乾華里小坑12號","黃昭仁","(02)26383501分機3641","限制性招標(未經公開評選或公開徵求)","勞務類","最低標","33705000","益鼎工程股份有限公司","111臺北市士林區中山北路6段89號10樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/10","1085B1907","台19甲線56K+000~57K+550段拓寬暨南雄橋改建工程委託測量、設計、地質探查及環評書件變更服務工作","交通部公路總局第五區養護工程處","60001嘉義市東區安和街209號","企劃科-蘇文傑","(05)2782861分機2602","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","13621871","建業工程顧問有限公司","100臺北市中正區忠孝東路2段122號8樓","黎明工程顧問股份有限公司"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/09","108C120P013","採購國道6號隧道照明燈具等設備(含安裝)","交通部高速公路局中區養護工程分局","407臺中市西屯區臺灣大道4段5巷55號","陳彥宇","(04)22529181分機2312","公開招標","財物類","最低標","17643000","欣聯業工程有限公司","235新北市中和區保健路39巷7號",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/09","F108007","勞動學苑設施設備再造委託規劃、設計、監造案","勞動部勞動力發展署中彰投分署","407臺中市西屯區工業區一路100號","洪忠儀","(04)23592181分機1322","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","6351815","黃貴帝建築師事務所","408臺中市南屯區大業路271號2樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/13","108052A046","次氯酸鈉6,000,000公斤乙批","台灣自來水股份有限公司第五區管理處","60001嘉義市東區民權路293號","陳宇昌","(05)2252670分機792","公開招標","財物類","最低標","28035000","合宜興業有限公司","60002嘉義市西區文山街108號",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/07","2020/01/09","I8L083072","螺旋壓力式含油污泥脫水機設備(含安裝測試教育訓練等)1批","台灣中油股份有限公司","110臺北市信義區松仁路3號19樓","採購處","(02)87258207分機","公開招標","財物類","最低標","36565200","亘希企業有限公司","333桃園市龜山區民生北路一段38之1號",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/30","108-4000-0121-6412-9680","促進民間參與高雄市鳳山水資源中心放流水回收再利用案委託履約管理專業服務（第二期）","內政部營建署","800高雄市新興區五福二路200號4樓","賴盈潔","(07)2156388分機514","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","29260000","美商傑明工程顧問股份有限公司台灣分公司","105臺北市松山區敦化北路167號9樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/30","1081016V","淡海新市鎮智慧交通場域試驗研究計畫","交通部","100臺北市中正區仁愛路1段50號","劉建邦","(02)23492861分機","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","69000000","華電聯網股份有限公司","221新北市汐止區新台五路1段108號11樓","台灣車聯網產業協會"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/30","GEO1095003","109年度臺北市北投、士林、中山及南港區山崩與地滑地質敏感區(順向坡)巡勘觀測委","臺北市政府工務局大地工程處","110臺北市信義區松德路300號3樓","薛芷函","(02)27593001分機3525","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","6200000","開巨技術顧問有限公司","235新北市中和區景平路268號6樓之8",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/16","PT109156F","109年度洗煙塔霧化器機組採購","臺北市政府環境保護局北投垃圾焚化廠","112臺北市北投區洲美街271號臺北市政府環境保護局北投垃圾焚化廠","戎建州、吳婷婷","(02)28360050分機453、117","限制性招標(未經公開評選或公開徵求)","財物類","最低標","8557500","福伊特驅動技術股份有限公司","812高雄市小港區台糖路3號",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/16","1080927SC019","臺北市動物之家新建工程委託設計監造技術服務案","臺北市政府","110臺北市信義區市府路1號3樓南區","徐采薇","(02)27208889分機1136","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","35200000","陳聖中建築師事務所","106臺北市大安區","綠野國際建築師事務所"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/22","GEO1095005","109年度臺北市大安、信義及文山區山崩與地滑地質敏感區(順向坡)巡勘觀測技術服務","臺北市政府工務局大地工程處","110臺北市信義區松德路300號3樓","滿志城","(02)27593001分機3524","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","6100000","富國技術工程股份有限公司","105臺北市松山區南京東路4段50號6樓之2",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/22","GEO1095004","109年度臺北市內湖區山崩與地滑地質敏感區（順向坡）巡勘觀測委託技術服務案","臺北市政府工務局大地工程處","110臺北市信義區松德路300號3樓","薛芷函","(02)27593001分機3525","限制性招標(經公開評選或公開徵求)","勞務類","準用最有利標","8400000","麒昌工程顧問股份有限公司","105臺北市松山區南京東路5段102號11樓之1",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/16","1080819S0122a109","109年度飛灰處理委外操作服務","臺北市政府","110臺北市信義區市府路1號3樓南區","楊敏雪","(02)27208889分機1130","公開招標","勞務類","最低標","20987257","綠大地環境工程有限公司","333桃園市龜山區文化里文化二路38之10號11樓之1",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/16","1080916S0138a109","109-110年度焚化底渣再利用委託處理案","臺北市政府","110臺北市信義區市府路1號3樓南區","楊敏雪","(02)27208889分機1130","公開招標","勞務類","最低標","2200","旭遠科技企業股份有限公司","414臺中市烏日區溪尾里慶光路69之8號",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/15","1080916S0138a109","109-110年度焚化底渣再利用委託處理案","臺北市政府","110臺北市信義區市府路1號3樓南區","楊敏雪","(02)27208889分機1130","公開招標","勞務類","最低標","2350","永盛開發實業股份有限公司","337桃園市大園區田心里2鄰田心27-2號",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/15","1081016S0153a109","109年度信義區等5區公有市場清潔維護案","臺北市政府","110臺北市信義區巿府路1號3樓南區","張鈺苓","(02)27208889分機1114","公開招標","勞務類","最低標","10894800","潔之方服務事業股份有限公司","235新北市中和區中山路2段362號5樓",""
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/15","1081029S0163a109","109年度中正區等3區公有市場清潔維護案","臺北市政府","110臺北市信義區巿府路1號3樓南區","張鈺苓","(02)27208889分機1114","公開招標","勞務類","最低標","10835864","林邦企業有限公司","114臺北市內湖區民權東路6段210巷43號3樓","潔之方服務事業股份有限公司"
"award_20200101.xml","2020/01/01","2020/01/15","2020/01/08","2020/01/15","1081016S0152a109","109年度士林區等4區公有市場清潔維護案","臺北市政府","110臺北市信義區巿府路1號3樓南區","張鈺苓","(02)27208889分機1114","公開招標","勞務類","最低標","11543280","潔之方服務事業股份有限公司","235新北市中和區中山路2段362號5樓","普羅大樓管理顧問有限公司"
